"n","target_cv","actual_cv","maxmin_ratio","p","q","p_value","Lambda","loglik_F","loglik_R","aic_F","aic_R","bic_F","bic_R"
10000,0.04,0.0547722557505166,1.14887868228046,0.215,0.825,0.0467926088339007,9.64804184567765,-61984.0383105565,-61988.8623314793,123988.076621113,123989.724662959,124060.180024833,124032.98670519
10000,0.04,0.0547722557505166,1.14887868228046,0.215,0.825,0.194930768626631,6.05701307416894,-61879.2076202358,-61882.2361267729,123778.415240472,123776.472253546,123850.518644191,123819.734295778
10000,0.04,0.0547722557505166,1.14887868228046,0.215,0.825,1.39308543841908e-05,27.7630498899089,-61772.748707325,-61786.63023227,123565.49741465,123585.26046454,123637.60081837,123628.522506772
10000,0.04,0.0547722557505166,1.14887868228046,0.215,0.825,4.25439678213649e-05,25.3619579002843,-62200.8183825351,-62213.4993614853,124421.63676507,124438.998722971,124493.74016879,124482.260765202
10000,0.04,0.0547722557505166,1.14887868228046,0.215,0.825,0.000235441183432177,21.6483949889953,-61706.0046335479,-61716.8288310424,123432.009267096,123445.657662085,123504.112670816,123488.919704317
10000,0.04,0.0547722557505166,1.14887868228046,0.215,0.825,0.0151118054783594,12.3218341540341,-62019.6024280454,-62025.7633451224,124059.204856091,124063.526690245,124131.308259811,124106.788732477
10000,0.04,0.0547722557505166,1.14887868228046,0.215,0.825,8.44618985353733e-05,23.8789884659054,-61974.3970711926,-61986.3365654255,123968.794142385,123984.673130851,124040.897546105,124027.935173083
10000,0.04,0.0547722557505166,1.14887868228046,0.215,0.825,2.28672757224772e-06,31.6207713191689,-62164.3396205389,-62180.1500061985,124348.679241078,124372.300012397,124420.782644798,124415.562054629
10000,0.04,0.0547722557505166,1.14887868228046,0.215,0.825,0.000278778163303509,21.2789971382881,-61904.4277942841,-61915.0672928533,123828.855588568,123842.134585707,123900.958992288,123885.396627938
10000,0.04,0.0547722557505166,1.14887868228046,0.215,0.825,3.08146657376631e-05,26.0572385994019,-61941.905435353,-61954.9340546527,123903.810870706,123921.868109305,123975.914274426,123965.130151537
10000,0.04,0.0547722557505166,1.14887868228046,0.215,0.825,0.00667189053110902,14.2039155029051,-61597.7066740551,-61604.8086318066,123215.41334811,123221.617263613,123287.51675183,123264.879305845
10000,0.04,0.0547722557505166,1.14887868228046,0.215,0.825,0.0377095659503194,10.1668125133292,-62211.1654413405,-62216.2488475972,124442.330882681,124444.497695194,124514.434286401,124487.759737426
10000,0.04,0.0547722557505166,1.14887868228046,0.215,0.825,0.000127007392854713,22.9934649388742,-61935.9687065086,-61947.4654389781,123891.937413017,123906.930877956,123964.040816737,123950.192920188
10000,0.04,0.0547722557505166,1.14887868228046,0.215,0.825,0.00277995897946442,16.18560449098,-62276.9546399532,-62285.0474421986,124573.909279906,124582.094884397,124646.012683626,124625.356926629
10000,0.04,0.0547722557505166,1.14887868228046,0.215,0.825,2.33275238147769e-06,31.5783947481686,-62194.1655769195,-62209.9547742936,124408.331153839,124431.909548587,124480.434557559,124475.171590819
10000,0.04,0.0547722557505166,1.14887868228046,0.215,0.825,0.00171712315712564,17.2644370996713,-62065.1113896412,-62073.743608191,124150.222779282,124159.487216382,124222.326183002,124202.749258614
10000,0.04,0.0547722557505166,1.14887868228046,0.215,0.825,0.00140261017933217,17.7153404380078,-61718.3428580119,-61727.2005282309,123456.685716024,123466.401056462,123528.789119744,123509.663098694
10000,0.04,0.0547722557505166,1.14887868228046,0.215,0.825,2.45656132309681e-06,31.4684054274549,-62214.7125389575,-62230.4467416712,124449.425077915,124472.893483342,124521.528481635,124516.155525574
10000,0.04,0.0547722557505166,1.14887868228046,0.215,0.825,0.0152211857470348,12.3050673534744,-62262.8633081797,-62269.0158418565,124545.726616359,124550.031683713,124617.830020079,124593.293725945
10000,0.04,0.0547722557505166,1.14887868228046,0.215,0.825,7.9039546961864e-05,24.0227742891002,-62187.4113297163,-62199.4227168609,124394.822659433,124410.845433722,124466.926063152,124454.107475954
10000,0.04,0.0547722557505166,1.14887868228046,0.215,0.825,9.84282508291599e-05,23.5471202229965,-62004.2498569792,-62016.0234170907,124028.499713958,124044.046834181,124100.603117678,124087.308876413
10000,0.04,0.0547722557505166,1.14887868228046,0.215,0.825,0.00500206941226455,14.8593200199102,-61723.4758607148,-61730.9055207248,123466.95172143,123473.81104145,123539.055125149,123517.073083681
10000,0.04,0.0547722557505166,1.14887868228046,0.215,0.825,0.000276016839893688,21.3007763591886,-61493.6983417786,-61504.3487299582,123007.396683557,123020.697459916,123079.500087277,123063.959502148
10000,0.04,0.0547722557505166,1.14887868228046,0.215,0.825,0.0563207822898831,9.19868100021267,-61820.2675621629,-61824.866902663,123660.535124326,123661.733805326,123732.638528046,123704.995847558
10000,0.04,0.0547722557505166,1.14887868228046,0.215,0.825,0.00616466736797132,14.3841803492251,-61790.089782157,-61797.2818723316,123600.179564314,123606.563744663,123672.282968034,123649.825786895
10000,0.04,0.0547722557505166,1.14887868228046,0.215,0.825,0.0167239628318745,12.0858762344724,-62107.5943703043,-62113.6373084215,124235.188740609,124239.274616843,124307.292144328,124282.536659075
10000,0.04,0.0547722557505166,1.14887868228046,0.215,0.825,2.31362280417193e-06,31.5959059621528,-61901.1747584028,-61916.9727113839,123822.349516806,123845.945422768,123894.452920525,123889.207465
10000,0.04,0.0547722557505166,1.14887868228046,0.215,0.825,0.000221913919551352,21.7776388290513,-62113.1339409115,-62124.022760326,124246.267881823,124260.045520652,124318.371285543,124303.307562884
10000,0.04,0.0547722557505166,1.14887868228046,0.215,0.825,4.70452902772139e-10,49.4495599833172,-61886.7533840757,-61911.4781640674,123793.506768151,123834.956328135,123865.610171871,123878.218370367
10000,0.04,0.0547722557505166,1.14887868228046,0.215,0.825,0.000904258729902005,18.6897749318014,-61621.2156728707,-61630.5605603366,123262.431345741,123273.121120673,123334.534749461,123316.383162905
10000,0.04,0.0547722557505166,1.14887868228046,0.215,0.825,0.00285238050804676,16.1278019296296,-61960.3021789323,-61968.3660798971,123940.604357865,123948.732159794,124012.707761584,123991.994202026
10000,0.04,0.0547722557505166,1.14887868228046,0.215,0.825,7.3478360701947e-06,29.1324141003861,-62003.5933096694,-62018.1595167196,124027.186619339,124048.319033439,124099.290023059,124091.581075671
10000,0.04,0.0547722557505166,1.14887868228046,0.215,0.825,0.00128397946412408,17.9119254122925,-62019.2131259181,-62028.1690886242,124058.426251836,124068.338177248,124130.529655556,124111.60021948
10000,0.04,0.0547722557505166,1.14887868228046,0.215,0.825,0.000560754251732352,19.744921737496,-61834.1713972969,-61844.0438581656,123688.342794594,123700.087716331,123760.446198314,123743.349758563
10000,0.04,0.0547722557505166,1.14887868228046,0.215,0.825,0.0441905685527769,9.78602191882965,-61612.3716350661,-61617.2646460255,123244.743270132,123246.529292051,123316.846673852,123289.791334283
10000,0.04,0.0547722557505166,1.14887868228046,0.215,0.825,2.23990316448463e-07,36.5404482590675,-62241.5683950106,-62259.8386191401,124503.136790021,124531.67723828,124575.240193741,124574.939280512
10000,0.04,0.0547722557505166,1.14887868228046,0.215,0.825,0.00830546427059345,13.7031059577421,-61767.171471618,-61774.0230245969,123554.342943236,123560.046049194,123626.446346956,123603.308091426
10000,0.04,0.0547722557505166,1.14887868228046,0.215,0.825,0.00959360348073956,13.3721361058415,-61745.4474112814,-61752.1334793343,123510.894822563,123516.266958669,123582.998226283,123559.529000901
10000,0.04,0.0547722557505166,1.14887868228046,0.215,0.825,0.0978750088750007,7.83340403647162,-62101.6740986306,-62105.5908006488,124223.348197261,124223.181601298,124295.451600981,124266.44364353
10000,0.04,0.0547722557505166,1.14887868228046,0.215,0.825,0.00789586280973465,13.8189563178748,-62217.9235739265,-62224.8330520854,124455.847147853,124461.666104171,124527.950551573,124504.928146403
10000,0.04,0.0547722557505166,1.14887868228046,0.215,0.825,5.67187089884707e-05,24.7409075337055,-61972.8924026184,-61985.2628563853,123965.784805237,123982.525712771,124037.888208957,124025.787755002
10000,0.04,0.0547722557505166,1.14887868228046,0.215,0.825,0.0234112672063846,11.2980102056754,-62069.8197272666,-62075.4687323695,124159.639454533,124162.937464739,124231.742858253,124206.199506971
10000,0.04,0.0547722557505166,1.14887868228046,0.215,0.825,0.000930266934045031,18.6269838408043,-62111.1698708756,-62120.483362796,124242.339741751,124252.966725592,124314.443145471,124296.228767824
10000,0.04,0.0547722557505166,1.14887868228046,0.215,0.825,0.077833235421189,8.40456925885519,-61872.1881430018,-61876.3904276313,123764.376286004,123764.780855263,123836.479689723,123808.042897494
10000,0.04,0.0547722557505166,1.14887868228046,0.215,0.825,0.0259072853196217,11.0591450883949,-61945.2719046058,-61950.80147715,123910.543809212,123913.6029543,123982.647212931,123956.864996532
10000,0.04,0.0547722557505166,1.14887868228046,0.215,0.825,0.00411903587510453,15.2993113334815,-62010.1034864823,-62017.753142149,124040.206972965,124047.506284298,124112.310376684,124090.76832653
10000,0.04,0.0547722557505166,1.14887868228046,0.215,0.825,0.000995640923909848,18.4765101739467,-61632.1160432627,-61641.3542983497,123284.232086525,123294.708596699,123356.335490245,123337.970638931
10000,0.04,0.0547722557505166,1.14887868228046,0.215,0.825,1.23697538958921e-06,32.9258424096333,-62129.9304853762,-62146.3934065811,124279.860970752,124304.786813162,124351.964374472,124348.048855394
10000,0.04,0.0547722557505166,1.14887868228046,0.215,0.825,0.00413086830601941,15.29282419839,-61878.4642886641,-61886.1107007633,123776.928577328,123784.221401527,123849.031981048,123827.483443759
10000,0.04,0.0547722557505166,1.14887868228046,0.215,0.825,3.60482234954895e-07,35.5359502539213,-62312.7257927805,-62330.4937679075,124645.451585561,124672.987535815,124717.554989281,124716.249578047
10000,0.04,0.0547722557505166,1.14887868228046,0.215,0.825,0.0107195300634671,13.1166789651325,-62097.9145845779,-62104.4729240605,124215.829169156,124220.945848121,124287.932572876,124264.207890353
10000,0.04,0.0547722557505166,1.14887868228046,0.215,0.825,1.33639803448715e-05,27.8521118172939,-61832.4436900922,-61846.3697460008,123684.887380184,123704.739492002,123756.990783904,123748.001534234
10000,0.04,0.0547722557505166,1.14887868228046,0.215,0.825,0.0891049921358603,8.06838638156478,-62002.6540924128,-62006.6882856036,124025.308184826,124025.376571207,124097.411588545,124068.638613439
10000,0.04,0.0547722557505166,1.14887868228046,0.215,0.825,0.0120707961039588,12.8426474607841,-62000.9275731864,-62007.3488969168,124021.855146373,124026.697793834,124093.958550092,124069.959836065
10000,0.04,0.0547722557505166,1.14887868228046,0.215,0.825,0.00413212152123063,15.2921381925844,-61926.6466187337,-61934.29268783,123873.293237467,123880.58537566,123945.396641187,123923.847417892
10000,0.04,0.0547722557505166,1.14887868228046,0.215,0.825,0.000121246556643009,23.0943607964873,-61908.487012792,-61920.0341931903,123836.974025584,123852.068386381,123909.077429304,123895.330428612
10000,0.04,0.0547722557505166,1.14887868228046,0.215,0.825,0.000425645218757543,20.3512817309966,-61939.5706808895,-61949.746321755,123899.141361779,123911.49264351,123971.244765499,123954.754685742
10000,0.04,0.0547722557505166,1.14887868228046,0.215,0.825,0.000709760903005615,19.2252538223838,-61722.4234691733,-61732.0360960845,123464.846938347,123476.072192169,123536.950342066,123519.334234401
10000,0.04,0.0547722557505166,1.14887868228046,0.215,0.825,0.00053324698744345,19.8556789245631,-62324.1632817233,-62334.0911211856,124668.326563447,124680.182242371,124740.429967166,124723.444284603
10000,0.04,0.0547722557505166,1.14887868228046,0.215,0.825,0.0037862459837273,15.489689187656,-61832.6183473321,-61840.3631919259,123685.236694664,123692.726383852,123757.340098384,123735.988426084
10000,0.04,0.0547722557505166,1.14887868228046,0.215,0.825,4.17025847319669e-05,25.4050555436115,-62098.5460746909,-62111.2486024627,124217.092149382,124234.497204925,124289.195553101,124277.759247157
10000,0.04,0.0547722557505166,1.14887868228046,0.215,0.825,0.0887559660457096,8.07818034947559,-61635.3255104048,-61639.3646005795,123290.65102081,123290.729201159,123362.754424529,123333.991243391
10000,0.04,0.0547722557505166,1.14887868228046,0.215,0.825,0.160743134741927,6.56495975337748,-62138.7706824473,-62142.053162324,124297.541364895,124296.106324648,124369.644768614,124339.36836688
10000,0.04,0.0547722557505166,1.14887868228046,0.215,0.825,1.58723871031078e-06,32.3966536247899,-61791.4361588451,-61807.6344856575,123602.87231769,123627.268971315,123674.97572141,123670.531013547
10000,0.04,0.0547722557505166,1.14887868228046,0.215,0.825,0.02092813521236,11.5614966175635,-61749.7482017768,-61755.5289500856,123519.496403554,123523.057900171,123591.599807273,123566.319942403
10000,0.04,0.0547722557505166,1.14887868228046,0.215,0.825,0.000166922074382242,22.3987351765682,-61951.3972590973,-61962.5966266855,123922.794518195,123937.193253371,123994.897921914,123980.455295603
10000,0.04,0.0547722557505166,1.14887868228046,0.215,0.825,0.000270130578219367,21.3479327156238,-61878.5569913397,-61889.2309576975,123777.113982679,123790.461915395,123849.217386399,123833.723957627
10000,0.04,0.0547722557505166,1.14887868228046,0.215,0.825,5.50442613072768e-05,24.8056790709379,-62372.4376297344,-62384.8404692699,124764.875259469,124781.68093854,124836.978663189,124824.942980772
10000,0.04,0.0547722557505166,1.14887868228046,0.215,0.825,0.0132133065781179,12.6333775049279,-62434.7131495129,-62441.0298382653,124889.426299026,124894.059676531,124961.529702745,124937.321718763
10000,0.04,0.0547722557505166,1.14887868228046,0.215,0.825,7.50906424183129e-05,24.1337933375034,-62091.0817041744,-62103.1486008431,124202.163408349,124218.297201686,124274.266812068,124261.559243918
10000,0.04,0.0547722557505166,1.14887868228046,0.215,0.825,0.00302577182615995,15.9950806244888,-62123.8703722937,-62131.867912606,124267.740744587,124275.735825212,124339.844148307,124318.997867444
10000,0.04,0.0547722557505166,1.14887868228046,0.215,0.825,0.000361260260573004,20.7112502891541,-61877.1100935832,-61887.4657187277,123774.220187166,123786.931437455,123846.323590886,123830.193479687
10000,0.04,0.0547722557505166,1.14887868228046,0.215,0.825,0.0010879382092,18.279908858327,-61977.3546748691,-61986.4946292983,123974.709349738,123984.989258597,124046.812753458,124028.251300828
10000,0.04,0.0547722557505166,1.14887868228046,0.215,0.825,0.00401980620689387,15.3544462969439,-61965.4306625418,-61973.1078856903,123950.861325084,123958.215771381,124022.964728803,124001.477813612
10000,0.04,0.0547722557505166,1.14887868228046,0.215,0.825,0.000144252444789893,22.7165425656713,-62050.6465760322,-62062.0048473151,124121.293152064,124136.00969463,124193.396555784,124179.271736862
10000,0.04,0.0547722557505166,1.14887868228046,0.215,0.825,8.66741222834778e-05,23.8229427241167,-61995.4834588467,-62007.3949302088,124010.966917693,124026.789860418,124083.070321413,124070.051902649
10000,0.04,0.0547722557505166,1.14887868228046,0.215,0.825,0.00149495265214691,17.5733667294553,-62152.6149777783,-62161.4016611431,124325.229955557,124334.803322286,124397.333359276,124378.065364518
10000,0.04,0.0547722557505166,1.14887868228046,0.215,0.825,8.88002068913788e-05,23.7704020468955,-61973.9747075144,-61985.8599085378,123967.949415029,123983.719817076,124040.052818749,124026.981859307
10000,0.04,0.0547722557505166,1.14887868228046,0.215,0.825,0.0180907475915925,11.9025610967219,-61764.3817436364,-61770.3330241848,123548.763487273,123552.66604837,123620.866890993,123595.928090601
10000,0.04,0.0547722557505166,1.14887868228046,0.215,0.825,0.000372785012854594,20.6423687425413,-61643.2268016961,-61653.5479860674,123306.453603392,123319.095972135,123378.557007112,123362.358014367
