"n","pmask","q","shape3","p.value","Lambda","loglik.F","loglik.R"
1000,0.215,0.825,3,4.18252453079249e-08,40.0720020593253,-6223.27010072317,-6243.30610175283
1000,0.215,0.825,0.25,5.36782320359572e-111,518.938013473029,-4481.23955898366,-4740.70856572017
1000,0.215,0.825,0.5,1.20157136716311e-30,146.401392298394,-5780.95658663621,-5854.15728278541
1000,0.215,0.825,0.75,1.56215113936057e-11,56.5170876886223,-6150.76461869536,-6179.02316253967
1000,0.215,0.825,1,0.0348402140401347,10.3559464954815,-6230.63266640965,-6235.81063965739
1000,0.215,0.825,1.1308,0.936080710261372,0.817543863811807,-6251.70596089148,-6252.11473282338
1000,0.215,0.825,1.25,0.643431143586175,2.50672969504012,-6299.60801956747,-6300.86138441499
1000,0.215,0.825,1.5,0.434981073150045,3.79133778996948,-6268.19744522035,-6270.09311411534
1000,0.215,0.825,1.75,0.323454109013868,4.66477370534994,-6337.98085181736,-6340.31323867004
1000,0.215,0.825,2,0.000185363222148377,22.1703451804224,-6242.73497021137,-6253.82014280158
1000,0.215,0.825,2.25,3.15532952665994e-05,26.006224256751,-6256.22900923638,-6269.23212136476
1000,0.215,0.825,2.5,0.00553735635313168,14.6284067772212,-6214.48195958154,-6221.79616297015
1000,0.215,0.825,2.75,5.71221414669198e-06,29.6702701031863,-6326.19573866218,-6341.03087371377
1000,0.215,0.825,3,2.88382184135134e-05,26.1999651690876,-6201.13072057017,-6214.23070315472
1000,0.215,0.825,0.25,8.42183625951102e-97,453.295451006798,-4637.09369492473,-4863.74142042813
1000,0.215,0.825,0.5,4.08823713011675e-23,111.1742495258,-5849.5890525515,-5905.1761773144
1000,0.215,0.825,0.75,1.1849081666121e-06,33.0170673681441,-6010.66628370923,-6027.1748173933
1000,0.215,0.825,1,0.177513042589258,6.30479387157902,-6142.38048338727,-6145.53288032305
1000,0.215,0.825,1.1308,0.523700979208471,3.20762053551334,-6215.79993677554,-6217.4037470433
1000,0.215,0.825,1.25,0.14661134057555,6.8040753549958,-6146.87377436977,-6150.27581204727
1000,0.215,0.825,1.5,0.0261486296135536,11.0372428154587,-6376.8044713691,-6382.32309277683
1000,0.215,0.825,1.75,1.7253803463873e-06,32.2194182576332,-6256.87282624218,-6272.982535371
1000,0.215,0.825,2,0.0413502876739878,9.94582035148414,-6221.67296196784,-6226.64587214358
1000,0.215,0.825,2.25,1.67394674653639e-05,27.3690725854649,-6221.87912278765,-6235.56365908039
1000,0.215,0.825,2.5,1.03075909596008e-05,28.4084035393353,-6263.71181785425,-6277.91601962392
1000,0.215,0.825,2.75,0.00209704325636542,16.8177618433892,-6126.79225242012,-6135.20113334181
1000,0.215,0.825,3,0.000276462443722452,21.2972472016227,-6157.0178967439,-6167.66652034471
1000,0.215,0.825,0.25,3.09705280955289e-102,478.429523794308,-4666.04051141628,-4905.25527331344
1000,0.215,0.825,0.5,7.15461933427196e-37,175.426600108522,-5823.95046397937,-5911.66376403363
1000,0.215,0.825,0.75,9.369661452158e-08,38.3766147466031,-5940.01147493959,-5959.19978231289
1000,0.215,0.825,1,0.0422802036596186,9.89237273738217,-6042.64815869166,-6047.59434506035
1000,0.215,0.825,1.1308,0.256350348334126,5.31634892960756,-6052.80279114489,-6055.46096560969
1000,0.215,0.825,1.25,0.665773845096771,2.38260078379608,-6300.18690768909,-6301.37820808099
1000,0.215,0.825,1.5,0.13808163903006,6.95879817305649,-6273.69381532977,-6277.17321441629
1000,0.215,0.825,1.75,0.0183625791819017,11.8677131805653,-6277.85656977976,-6283.79042637004
1000,0.215,0.825,2,0.000241037702310526,21.5970646829646,-6319.97844148916,-6330.77697383064
1000,0.215,0.825,2.25,4.48168734585304e-05,25.2496377967036,-6289.39710181696,-6302.02192071531
1000,0.215,0.825,2.5,0.00134588483246348,17.8072043194061,-6281.71704929807,-6290.62065145777
1000,0.215,0.825,2.75,0.000157283361638212,22.5282823631551,-6348.77661441063,-6360.04075559221
1000,0.215,0.825,3,1.35489506778649e-05,27.8226445242726,-6350.53027322918,-6364.44159549132
1000,0.215,0.825,0.25,2.38256624404021e-87,409.567099634485,-4682.3303227763,-4887.11387259354
1000,0.215,0.825,0.5,1.52836788918722e-35,169.232303564489,-5724.38541401949,-5809.00156580174
1000,0.215,0.825,0.75,5.07955027523377e-11,54.0734573660757,-6067.17744094219,-6094.21416962523
1000,0.215,0.825,1,0.0168384207002209,12.0699760979678,-6192.9293988924,-6198.96438694139
1000,0.215,0.825,1.1308,0.333384123672667,4.5781249971842,-6250.14911942081,-6252.4381819194
1000,0.215,0.825,1.25,0.363566850093327,4.32691548903495,-6080.19822300062,-6082.36168074513
1000,0.215,0.825,1.5,0.0887792139767418,8.07752687001084,-6320.10503548877,-6324.14379892377
1000,0.215,0.825,1.75,0.00136170684497863,17.7812025457788,-6381.89107670724,-6390.78167798013
1000,0.215,0.825,2,7.25584068523762e-05,24.2080784589743,-6382.62234397324,-6394.72638320273
1000,0.215,0.825,2.25,7.23902907093712e-07,34.0613670112543,-6193.91770167086,-6210.94838517649
1000,0.215,0.825,2.5,0.0125469671127063,12.7531748617257,-6240.21604409683,-6246.59263152769
1000,0.215,0.825,2.75,0.000176133432974523,22.2816880299142,-6299.43779557983,-6310.57863959478
1000,0.215,0.825,3,2.13977924902443e-06,31.7619928101503,-6322.44641175979,-6338.32740816487
1000,0.215,0.825,0.25,5.47383684010339e-82,384.753275198096,-4614.14963070271,-4806.52626830176
1000,0.215,0.825,0.5,3.87874123968313e-40,190.631045073427,-5819.29350900693,-5914.60903154364
1000,0.215,0.825,0.75,2.04177977733873e-05,26.9425376413819,-5878.57023512458,-5892.04150394527
1000,0.215,0.825,1,0.666319991928688,2.37958332865492,-6217.43030657124,-6218.62009823556
1000,0.215,0.825,1.1308,0.638398592012804,2.53489388306116,-6092.37107564089,-6093.63852258242
1000,0.215,0.825,1.25,0.937757779809848,0.805139037329354,-6231.97240088431,-6232.37497040298
1000,0.215,0.825,1.5,0.014321672118019,12.4465843735452,-6285.58179128769,-6291.80508347446
1000,0.215,0.825,1.75,0.0182460275166543,11.8825929196209,-6243.9860589052,-6249.92735536501
1000,0.215,0.825,2,0.0290255866097642,10.7902227901395,-6229.666207912,-6235.06131930707
1000,0.215,0.825,2.25,2.3437850596663e-06,31.5683603501511,-6262.67912210384,-6278.46330227891
1000,0.215,0.825,2.5,8.4391511818818e-09,43.4266727222657,-6259.38999236385,-6281.10332872499
1000,0.215,0.825,2.75,0.000144409826134209,22.7141697140396,-6269.17674737488,-6280.5338322319
1000,0.215,0.825,3,0.000195577302643846,22.0533651522474,-6336.69614667598,-6347.72282925211
1000,0.215,0.825,0.25,3.52735538281679e-98,459.668983348101,-4672.32390055896,-4902.15839223301
1000,0.215,0.825,0.5,5.67943774991305e-30,143.252047725378,-5740.65750613111,-5812.2835299938
1000,0.215,0.825,0.75,2.08127059784876e-09,46.3512649369386,-6033.68384114228,-6056.85947361075
1000,0.215,0.825,1,0.0280010576855643,10.8753628929826,-6170.21738653497,-6175.65506798146
1000,0.215,0.825,1.1308,0.00448246131158397,15.1079592191727,-6138.07177902202,-6145.62575863161
1000,0.215,0.825,1.25,0.00312755730166918,15.920615088944,-6278.03476766861,-6285.99507521308
1000,0.215,0.825,1.5,0.0539474428071319,9.30340333527784,-6287.44877005087,-6292.1004717185
1000,0.215,0.825,1.75,0.00489189630278704,14.9098485721333,-6208.39125552643,-6215.8461798125
1000,0.215,0.825,2,0.292455114159257,4.95010827635815,-6205.18321827603,-6207.65827241421
1000,0.215,0.825,2.25,6.47640492869978e-07,34.2970381039031,-6364.67430626759,-6381.82282531954
1000,0.215,0.825,2.5,0.0201319142373006,11.6524400697617,-6240.31312787198,-6246.13934790686
1000,0.215,0.825,2.75,1.91969515274873e-05,27.0749797768822,-6371.1546687165,-6384.69215860494
1000,0.215,0.825,3,2.8480398083263e-07,36.0335735678054,-6349.23096324709,-6367.247750031
1000,0.215,0.825,0.25,8.71810643948823e-93,434.722323967708,-4667.99756708206,-4885.35872906592
1000,0.215,0.825,0.5,3.47551963464121e-30,144.247929875175,-5654.30836257151,-5726.4323275091
1000,0.215,0.825,0.75,1.35045465982342e-10,52.0441266014659,-6094.87165085994,-6120.89371416067
1000,0.215,0.825,1,0.0302015891622868,10.6960012757299,-6138.53152512671,-6143.87952576458
1000,0.215,0.825,1.1308,0.0541339655765922,9.29501562702899,-6314.98139744363,-6319.62890525715
1000,0.215,0.825,1.25,0.258225065849276,5.29628323672841,-6231.65984556044,-6234.3079871788
1000,0.215,0.825,1.5,0.00107722915479606,18.3018565810889,-6282.01864841016,-6291.1695767007
1000,0.215,0.825,1.75,0.0731915382178738,8.55654951293582,-6171.38240567623,-6175.66068043269
1000,0.215,0.825,2,0.0242221290156629,11.2178138260442,-6307.89548305327,-6313.5043899663
1000,0.215,0.825,2.25,3.25618361871037e-05,25.9384528439405,-6320.50598246153,-6333.4752088835
1000,0.215,0.825,2.5,0.0345221730556839,10.3778258320181,-6249.81664543778,-6255.00555835378
1000,0.215,0.825,2.75,2.64711824782109e-08,41.0320125717462,-6245.07670917351,-6265.59271545938
1000,0.215,0.825,3,1.95286575722592e-06,31.9562784685568,-6298.25661630286,-6314.23475553714
1000,0.215,0.825,0.25,6.52114668402512e-105,490.806708754455,-4824.18871899705,-5069.59207337427
1000,0.215,0.825,0.5,2.52135456919437e-39,186.847631336312,-5751.74351739683,-5845.16733306498
1000,0.215,0.825,0.75,1.51347258430933e-08,42.2038787352012,-5955.79989771851,-5976.90183708611
1000,0.215,0.825,1,0.736149202995729,1.99787799652586,-6010.46809957208,-6011.46703857035
1000,0.215,0.825,1.1308,0.72275883229919,2.07069006073834,-6116.65781700533,-6117.6931620357
1000,0.215,0.825,1.25,0.042068084847854,9.90446443430665,-6198.84091736722,-6203.79314958438
1000,0.215,0.825,1.5,0.206768722147911,5.89965179101819,-6146.21182077577,-6149.16164667128
1000,0.215,0.825,1.75,0.0214371714368158,11.5050978684503,-6223.35770398974,-6229.11025292396
1000,0.215,0.825,2,0.0073143982392564,13.9939473873092,-6334.1111989063,-6341.10817259995
1000,0.215,0.825,2.25,1.07955722242495e-05,28.3093683131065,-6260.03620761513,-6274.19089177168
1000,0.215,0.825,2.5,1.69162437248634e-09,46.7836492443439,-6266.19628373061,-6289.58810835278
1000,0.215,0.825,2.75,3.801765628665e-06,30.5386529684383,-6391.14900920822,-6406.41833569244
1000,0.215,0.825,3,8.53410491155448e-05,23.8565429770315,-6324.70308981902,-6336.63136130753
1000,0.215,0.825,0.25,1.35749084736381e-102,480.086033731288,-4543.08654201734,-4783.12955888299
1000,0.215,0.825,0.5,9.86483545153305e-25,118.752493250682,-5829.58405171105,-5888.96029833639
1000,0.215,0.825,0.75,2.33533774917331e-09,46.1109435964609,-6064.67872035748,-6087.73419215571
1000,0.215,0.825,1,0.319974689337568,4.69564789928518,-6210.8212517434,-6213.16907569305
1000,0.215,0.825,1.1308,0.289638289923636,4.97726426050758,-6244.4993571722,-6246.98798930246
1000,0.215,0.825,1.25,0.446834850569416,3.70888582206862,-6204.64152510097,-6206.495968012
1000,0.215,0.825,1.5,0.0193197750881674,11.7488712873037,-6225.61512334218,-6231.48955898583
1000,0.215,0.825,1.75,0.0013144450517379,17.8597802596832,-6359.75744756393,-6368.68733769377
1000,0.215,0.825,2,3.30256415473729e-05,25.9079838143698,-6334.22755182303,-6347.18154373022
1000,0.215,0.825,2.25,0.00097132582308403,18.5313043480273,-6254.96835599883,-6264.23400817284
1000,0.215,0.825,2.5,0.000323271736538038,20.9547938287978,-6237.10044137884,-6247.57783829323
1000,0.215,0.825,2.75,0.00728803456889745,14.0022009325548,-6088.39283753272,-6095.39393799899
1000,0.215,0.825,3,0.000219676487266781,21.7997663808801,-6335.32959154718,-6346.22947473762
1000,0.215,0.825,0.25,2.71507915849526e-94,441.692323618669,-4779.692585194,-5000.53874700333
1000,0.215,0.825,0.5,1.50074438633278e-37,178.585488608805,-5787.5572209829,-5876.8499652873
1000,0.215,0.825,0.75,2.0142777692165e-05,26.9716722265239,-6006.82131864288,-6020.30715475614
1000,0.215,0.825,1,0.178179460650275,6.29492034091891,-6105.35697928789,-6108.50443945835
1000,0.215,0.825,1.1308,0.15370671339031,6.68151583914187,-6141.67068725568,-6145.01144517525
1000,0.215,0.825,1.25,0.656704370418679,2.43282036626624,-6175.57429759776,-6176.79070778089
1000,0.215,0.825,1.5,2.03250259954711e-05,26.952321679968,-6227.63684764088,-6241.11300848087
1000,0.215,0.825,1.75,0.00192429717752338,17.0100278420687,-6237.65654615485,-6246.16156007589
1000,0.215,0.825,2,0.000271561960888209,21.3363724826486,-6188.01399787121,-6198.68218411254
1000,0.215,0.825,2.25,1.61034734556384e-06,32.365960039655,-6250.4447312931,-6266.62771131293
1000,0.215,0.825,2.5,0.0170423407526168,12.0419068459105,-6178.29622459393,-6184.31717801688
1000,0.215,0.825,2.75,1.14926062263356e-05,28.1753711017482,-6204.47094538076,-6218.55863093164
1000,0.215,0.825,3,3.93275284848182e-05,25.5315419193448,-6223.90507587363,-6236.6708468333
1000,0.215,0.825,0.25,5.20597337255204e-94,440.38444833143,-4580.58580785713,-4800.77803202284
1000,0.215,0.825,0.5,1.01518744217051e-28,137.403063256816,-5690.84215470066,-5759.54368632907
1000,0.215,0.825,0.75,2.81811829055354e-14,69.5548788472097,-5994.07357640807,-6028.85101583168
1000,0.215,0.825,1,0.42426246874443,3.86730111282668,-6241.28807103585,-6243.22172159226
1000,0.215,0.825,1.1308,0.559897248988235,2.98763221204717,-6198.85619033908,-6200.35000644511
1000,0.215,0.825,1.25,0.932677650703386,0.842381243764976,-6092.23184970665,-6092.65304032853
1000,0.215,0.825,1.5,0.185202776180041,6.1928330895571,-6180.50624229246,-6183.60265883724
1000,0.215,0.825,1.75,0.00157277861390072,17.4602793105787,-6274.55014533016,-6283.28028498545
1000,0.215,0.825,2,0.000124384415341143,23.0388284859782,-6196.04895980106,-6207.56837404405
1000,0.215,0.825,2.25,0.00209556800675315,16.81933669098,-6269.92788667741,-6278.3375550229
1000,0.215,0.825,2.5,0.000113628402740774,23.2353514500483,-6417.6876889279,-6429.30536465292
1000,0.215,0.825,2.75,5.03686135541781e-07,34.8288961769867,-6241.08159592074,-6258.49604400923
1000,0.215,0.825,3,4.09177036728695e-08,40.1180651688028,-6271.16722920794,-6291.22626179234
1000,0.215,0.825,0.25,3.13591690628174e-98,459.90526026627,-4717.40469073619,-4947.35732086932
1000,0.215,0.825,0.5,5.49126532430636e-30,143.320375385591,-5831.38917911873,-5903.04936681153
1000,0.215,0.825,0.75,3.74533623047501e-07,35.4551632969997,-5905.37090118879,-5923.09848283729
1000,0.215,0.825,1,0.163939481962165,6.51353630996346,-6114.05246103117,-6117.30922918615
1000,0.215,0.825,1.1308,0.0348658281119639,10.3541927749629,-6253.52428381205,-6258.70138019954
1000,0.215,0.825,1.25,0.0507102369221242,9.45356216925938,-6017.1625615368,-6021.88934262143
1000,0.215,0.825,1.5,0.00460130344117702,15.0486828541543,-6236.94788835816,-6244.47222978524
1000,0.215,0.825,1.75,0.000165966515462492,22.411242190341,-6386.00413951891,-6397.20976061408
1000,0.215,0.825,2,0.045146102077657,9.73446956422958,-6225.79916524024,-6230.66640002236
1000,0.215,0.825,2.25,0.000912926376157622,18.6686526550166,-6202.12367941788,-6211.45800574539
1000,0.215,0.825,2.5,0.115341541084484,7.41884606314488,-6257.76714686207,-6261.47656989364
1000,0.215,0.825,2.75,5.05602361724812e-06,29.9307020885808,-6169.26736842874,-6184.23271947303
1000,0.215,0.825,3,0.000328834144981337,20.9174138479357,-6348.08671139105,-6358.54541831502
1000,0.215,0.825,0.25,8.92336970561384e-95,443.927840309669,-4739.42270382135,-4961.38662397618
1000,0.215,0.825,0.5,1.48425259445676e-32,155.305711139608,-5724.85157136698,-5802.50442693679
1000,0.215,0.825,0.75,9.64364228492511e-11,52.7432895408947,-6004.53325014061,-6030.90489491106
1000,0.215,0.825,1,0.00252419665398345,16.4023244580694,-6195.80920464898,-6204.01036687801
1000,0.215,0.825,1.1308,0.348529827356465,4.4498968427306,-6162.31904316437,-6164.54399158574
1000,0.215,0.825,1.25,0.963117827717626,0.599512644901552,-6314.842484805,-6315.14224112745
1000,0.215,0.825,1.5,0.556927710159917,3.00536662674313,-6261.3546816303,-6262.85736494367
1000,0.215,0.825,1.75,5.22094019109939e-05,24.9199358117239,-6374.58945162623,-6387.04941953209
1000,0.215,0.825,2,0.00284322072062548,16.1350323810748,-6253.02540131715,-6261.09291750768
1000,0.215,0.825,2.25,0.000745238027519044,19.1175260482796,-6287.91908248069,-6297.47784550483
1000,0.215,0.825,2.5,0.0114353801774003,12.9675628097993,-6340.94245725407,-6347.42623865897
1000,0.215,0.825,2.75,1.9733562177134e-06,31.9340958109951,-6310.7092643769,-6326.67631228239
1000,0.215,0.825,3,0.000921209029391961,18.6486529889044,-6324.8617144787,-6334.18604097315
1000,0.215,0.825,0.25,2.67681552998462e-97,455.59793984982,-4645.28110067806,-4873.08007060297
1000,0.215,0.825,0.5,1.06211143586213e-29,141.982506963072,-5837.17452087189,-5908.16577435342
1000,0.215,0.825,0.75,7.90161999317247e-09,43.5643530708312,-6110.57837724887,-6132.36055378428
1000,0.215,0.825,1,0.511387032003518,3.28453025147974,-6094.8242532713,-6096.46651839704
1000,0.215,0.825,1.1308,0.0570068637160642,9.16919125844288,-6308.69638283291,-6313.28097846213
1000,0.215,0.825,1.25,0.873289369164758,1.22907158860471,-6105.39059111074,-6106.00512690504
1000,0.215,0.825,1.5,0.607917122244159,2.70741834854562,-6379.04878456812,-6380.40249374239
1000,0.215,0.825,1.75,0.00234876405024996,16.5638723832326,-6300.93629773249,-6309.2182339241
1000,0.215,0.825,2,0.000207867332017618,21.920389042627,-6376.68656492349,-6387.6467594448
1000,0.215,0.825,2.25,1.92226357804116e-05,27.0721081556003,-6195.31150319931,-6208.84755727711
1000,0.215,0.825,2.5,0.0100975667213107,13.2543576662483,-6293.78267525772,-6300.40985409085
1000,0.215,0.825,2.75,3.92839242053712e-06,30.4688271029718,-6217.59376922573,-6232.82818277722
1000,0.215,0.825,3,0.000423790722567544,20.3608725899903,-6300.96205418229,-6311.14249047729
1000,0.215,0.825,0.25,5.23582683664909e-96,449.62469697913,-4649.40838624852,-4874.22073473808
1000,0.215,0.825,0.5,6.79598103483338e-31,147.556669338424,-5732.54545406697,-5806.32378873618
1000,0.215,0.825,0.75,9.45502859635829e-07,33.4956222304991,-6057.03169042962,-6073.77950154487
1000,0.215,0.825,1,0.968846690465854,0.546235100197009,-6212.04212211506,-6212.31523966516
1000,0.215,0.825,1.1308,0.0545294429939597,9.27732226923581,-6247.16138879693,-6251.80004993155
1000,0.215,0.825,1.25,0.591839242248652,2.7999621778963,-6219.63042512758,-6221.03040621653
1000,0.215,0.825,1.5,0.976746370378178,0.46577224945031,-6359.72670400101,-6359.95959012574
1000,0.215,0.825,1.75,0.0139602065370886,12.5059061928259,-6269.32603378101,-6275.57898687742
1000,0.215,0.825,2,0.0208174626513906,11.5739345850543,-6177.72968504794,-6183.51665234047
1000,0.215,0.825,2.25,0.000499820985869867,19.9981428065184,-6281.61072095511,-6291.60979235837
1000,0.215,0.825,2.5,0.00891268676147252,13.5412617918555,-6222.96226632284,-6229.73289721877
1000,0.215,0.825,2.75,4.57761350778144e-06,30.1427446747748,-6238.43641839219,-6253.50779072958
1000,0.215,0.825,3,0.00187033800764084,17.0735868425982,-6383.18841777666,-6391.72521119796
1000,0.215,0.825,0.25,1.31551665886104e-92,433.895709814033,-4604.47202485757,-4821.41987976459
1000,0.215,0.825,0.5,2.01355859878903e-28,136.013364690985,-5793.92751468267,-5861.93419702816
1000,0.215,0.825,0.75,1.33264969297084e-09,47.2809751034583,-6025.81684856338,-6049.45733611511
1000,0.215,0.825,1,0.224382745890057,5.67966025162968,-6133.5810582082,-6136.42088833401
1000,0.215,0.825,1.1308,0.526777741019173,3.18857817519893,-6171.86591637021,-6173.46020545781
